city,lat,lon,weather,temperature,id,overall_rank,availability,name,tag
Eguisheim,48.0447968,7.3079618,clear sky,26.47,1527011,7.0,True,"The Originals Access, Hôtel Colmar Gare",Centre-ville de Colmar : hôtel au centre-ville avec un bar/salon 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,2542944,8.600000381469727,True,Brit Hotel et Spa COLMAR EAST,Hôtel 3 étoiles à Bischwihr avec un spa et un restaurant 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,3848318,8.600000381469727,True,Kapuzinergarten Panoramahotel,"Hôtel très pratique pour les familles avec un spa proposant des soins complets - Kaiserstuhl à 0,1 km"
Eguisheim,48.0447968,7.3079618,clear sky,26.47,2685355,8.0,True,Hotel Munsch,Hôtel 3 étoiles à Saint-Hippolyte avec un domaine viticole et un restaurant 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,2522398,8.199999809265137,True,Les Vallées Hôtel & Résidence,"Hôtel de La Bresse ski, avec un spa et une navette gratuite vers les pistes de ski"
Eguisheim,48.0447968,7.3079618,clear sky,26.47,2693894,8.399999618530273,True,Rapp'Hôtel,Hôtel 4 étoiles dans le quartier de Centre-ville de Colmar avec une piscine couverte et un restaurant 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,4231374,9.0,True,B&B Hotel Colmar Liberté,Hôtel de luxe à Colmar avec un bar/salon 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,1169069,9.399999618530273,True,Le Manoir au Lac,Hôtel 4 étoiles à Gérardmer avec une piscine couverte et un restaurant 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,2241278,8.800000190734863,True,"Les Violettes Hotel & SPA Alsace, BW Premier Collection",Hôtel 4 étoiles à Soultz-Haut-Rhin avec 2 restaurants et un spa
Eguisheim,48.0447968,7.3079618,clear sky,26.47,174835,9.600000381469727,True,L'Esquisse Hotel & Spa Colmar  - MGallery,Hôtel de luxe dans le quartier de Centre-ville de Colmar avec un spa et une piscine couverte 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,34179,7.800000190734863,True,Logis Hôtel Beauséjour Colmar,Hôtel 3 étoiles à Colmar avec un restaurant et un bar/salon 
Eguisheim,48.0447968,7.3079618,clear sky,26.47,1451431,7.0,True,Hôtel Domaine Langmatt,Hôtel 4 étoiles à Murbach avec un spa et une piscine couverte 
Besancon,47.2380222,6.0243622,few clouds,25.79,4111321,8.199999809265137,True,Zenitude Hôtel - Résidences Les Hauts du Chazal,Appartements au centre-ville à Besançon avec kitchenettes 
Besancon,47.2380222,6.0243622,few clouds,25.79,1391549,7.800000190734863,True,Zenitude Hôtel - Résidences La City,Appartements confortables à Besançon avec kitchenettes 
Besancon,47.2380222,6.0243622,few clouds,25.79,1063049,8.0,True,ibis Besançon Centre La City,Hôtel 3 étoiles à Besançon avec un restaurant et un bar/salon 
Besancon,47.2380222,6.0243622,few clouds,25.79,8575,7.400000095367432,True,Mercure Besancon Parc Micaud,Hôtel 4 étoiles à Besançon avec un restaurant et un bar/salon 
Besancon,47.2380222,6.0243622,few clouds,25.79,17877,7.199999809265137,True,ibis Besançon Marchaux,Hôtel 3 étoiles à Marchaux-Chaudefontaine avec un restaurant 
Dijon,47.3215806,5.0414701,clear sky,26.8,1781,8.399999618530273,True,"Holiday Inn Dijon, an IHG Hotel","Hôtel 4 étoiles à proximité de Centre commercial La Toison d’or, en liaison directe avec un centre commercial et disposant d'un spa à soins complets
"
Dijon,47.3215806,5.0414701,clear sky,26.8,1152361,8.199999809265137,True,"The Originals City, Hôtel Armony, Dijon Sud",Hôtel de style Art déco à Chenôve avec un restaurant et un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,3482342,8.399999618530273,True,Comfort Hotel Dijon Sud,Hôtel 3 étoiles à Longvic avec un restaurant et un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,1150026,8.199999809265137,True,Campanile Dijon Nord - Toison d'Or,Hôtel très pratique pour les familles à Dijon avec un restaurant et un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,5542412,8.800000190734863,True,"Holiday Inn Express Dijon, an IHG Hotel","Hôtel qui accepte les animaux de compagnie à Saint-Apollinaire, avec un bar / salon et en liaison directe avec le centre des congrès"
Dijon,47.3215806,5.0414701,clear sky,26.8,90079261,8.800000190734863,True,B&B Hotel Dijon Valmy Toison d'Or,Hôtel 3 étoiles à Dijon 
Dijon,47.3215806,5.0414701,clear sky,26.8,1400180,8.0,True,"The Originals City, Hôtel Castel Burgond",Hôtel 3 étoiles à Daix avec un restaurant et un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,21440,8.0,True,Hotel L'Escargotière,Hôtel 3 étoiles à Chenôve avec un restaurant et un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,2361435,7.0,True,Appart’City Classic Dijon – Toison D’or,Appartements très pratiques pour les familles à Ahuy avec kitchenettes 
Dijon,47.3215806,5.0414701,clear sky,26.8,9220,7.800000190734863,True,Novotel Dijon Sud,"Hôtel 4 étoiles avec une piscine extérieure - Chateau de Marsannay à 1,2 km"
Dijon,47.3215806,5.0414701,clear sky,26.8,32798659,9.199999809265137,True,Best Western Dijon Quetigny,Hôtel 3 étoiles à Quetigny avec un bar/salon 
Dijon,47.3215806,5.0414701,clear sky,26.8,1194513,8.0,True,Hotel Inn Dijon-Quetigny,Hôtel au centre-ville à Quetigny avec un bar/salon 
Annecy,45.8992348,6.1288847,clear sky,24.76,890873,8.800000190734863,True,L'Impérial Palace,"Hôtel de luxe proche de la plage avec spa, non loin de Lac d'Annecy "
Annecy,45.8992348,6.1288847,clear sky,24.76,2525393,7.199999809265137,True,Hotel Novel Restaurant La Mamma,"Hôtel 3 étoiles avec un restaurant - Lac d'Annecy à 2,1 km"
Annecy,45.8992348,6.1288847,clear sky,24.76,71272687,9.800000190734863,True,Le Pélican,"Hôtel 4 étoiles avec un restaurant - Lac d'Annecy à 0,6 km"
Annecy,45.8992348,6.1288847,clear sky,24.76,20633,8.800000190734863,True,Hotel N'vY,"Hôtel de luxe avec un restaurant - Horloge fleurie à 1,6 km"
Annecy,45.8992348,6.1288847,clear sky,24.76,2380,8.199999809265137,True,Hotel Royal,Hôtel de luxe dans le quartier de Centre-ville de Genève avec 2 restaurants et un spa
Annecy,45.8992348,6.1288847,clear sky,24.76,970019,8.399999618530273,True,"Holiday Inn Express Geneva Airport, an IHG Hotel",Hôtel 3 étoiles à Meyrin avec un bar/salon 
Annecy,45.8992348,6.1288847,clear sky,24.76,7027,8.399999618530273,True,Hotel Auteuil,Hôtel de luxe à Genève avec un bar/salon 
Annecy,45.8992348,6.1288847,clear sky,24.76,460410,8.199999809265137,True,Hotel Cornavin,Hôtel au centre-ville à Genève avec un bar/salon 
Annecy,45.8992348,6.1288847,clear sky,24.76,10032,8.600000381469727,True,Hilton Geneva Hotel and Conference Centre,"Hôtel 4 étoiles à Le Grand-Saconnex, avec un spa proposant des soins complets et en liaison directe avec le centre des congrès"
Annecy,45.8992348,6.1288847,clear sky,24.76,47117,8.800000190734863,True,Hotel Jade,Hôtel 3 étoiles dans le quartier de Centre-ville de Genève 
Annecy,45.8992348,6.1288847,clear sky,24.76,73208912,9.0,True,Ruby Claire Hotel Geneva,Hôtel au centre-ville à Genève avec un bar/salon 
Annecy,45.8992348,6.1288847,clear sky,24.76,521136,8.800000190734863,True,"Crowne Plaza Geneva, an IHG Hotel","Hôtel de luxe avec 2 restaurants - Centre commercial Balexert à 1,1 km"
Annecy,45.8992348,6.1288847,clear sky,24.76,7481,8.0,True,Sagitta Hotel,Hôtel au centre-ville à Genève 
Annecy,45.8992348,6.1288847,clear sky,24.76,7594,8.600000381469727,True,Hotel Mon Repos,Centre-ville : hôtel au bord d'un lac avec un restaurant et un bar/salon
Annecy,45.8992348,6.1288847,clear sky,24.76,47113,8.600000381469727,True,9Hotel Paquis,Hôtel 3 étoiles dans le quartier de Centre-ville de Genève avec une piscine couverte et un bar/salon
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,23898,8.199999809265137,True,Mercure Grenoble Centre Alpotel,"Hôtel 4 étoiles avec un restaurant - Parc Paul-Mistral à 0,4 km"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,1001127,8.600000381469727,True,Hôtel Le Pic Blanc,Bergers : hôtel ski avec un spa et un local à skis
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,63113081,8.800000190734863,True,Timberlodge,"Hôtel 3 étoiles disposant d'un accès direct aux pistes de ski qui propose un spa avec soins complets, non loin de Les Grandes Rousses "
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,1150032,6.800000190734863,True,Hotel Campanile Grenoble Nord - Moirans,Hôtel 3 étoiles à Moirans avec un restaurant et un bar/salon 
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,1279778,8.600000381469727,True,Hôtel Grandes Rousses,Cognet : hôtel offrant un accès direct aux pistes de ski avec un spa et un local à skis
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,4546514,8.399999618530273,True,Le Christiania Hotel,"Hôtel de Villard-de-Lans offrant un accès direct aux pistes de ski, avec un local à skis et une piscine couverte"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,2202904,8.0,True,Terres de France - Appart Hotel Le Splendid,Résidence 3 étoiles à Allevard avec un bar/salon 
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,5205823,8.800000190734863,True,Le Cassini,"Hôtel dans les montagnes avec un restaurant - Station de sports d'hiver Les Deux Alpes à 2,2 km"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,38333617,9.399999618530273,True,Residence Le Splendid,Résidence dans les montagnes à deux pas de Luge Park de Villard-de-Lans 
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,32257077,8.600000381469727,True,Vacanceole - Au Coeur des Ours,"Résidence 3 étoiles proche des pistes de ski qui offre un service de navette pour les pistes de ski, non loin de Station de sports d'hiver Les Deux Alpes "
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,975634,7.599999904632568,True,Pierre & Vacances Résidence Les Bergers,"Résidence de Huez offrant un accès direct aux pistes de ski, avec une piscine extérieure et un restaurant"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,92196096,,True,Résidence Les Silènes,Hôtel 3 étoiles à Allevard 
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,1223882,8.600000381469727,True,Chalet des Neiges - Oz en Oisans,"Résidence de Oz en Oisans offrant un accès direct aux pistes de ski, avec un local à skis et des services de location d'équipement de ski"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,93321521,,True,Chalet Le Panoramique,"Hôtel dans les montagnes avec un restaurant - Station de sports d'hiver Les Deux Alpes à 1,3 km"
Grenoble,45.1875602,5.7357819,scattered clouds,26.45,84346665,6.0,True,Résidence Prestige Odalys l'Eclose,Éclose-Est : résidence dans les montagnes avec un spa et une piscine couverte
Lyon,45.7578137,4.8320114,clear sky,27.22,8970399,9.0,True,OKKO Hotels Lyon Pont Lafayette,"Hôtel 4 étoiles avec un bar/salon - Place Bellecour à 1,2 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,29049046,8.800000190734863,True,Boscolo Lyon Hôtel & Spa,"Hôtel au bord de l'eau avec un spa proposant des soins complets - Place Bellecour à 0,5 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,19373572,8.399999618530273,True,MOB Hotel Lyon Confluence,"Hôtel qui accepte les animaux de compagnie à proximité de Musée des Confluences, en liaison directe avec le centre des congrès et disposant d'un restaurant
"
Lyon,45.7578137,4.8320114,clear sky,27.22,898565,7.400000095367432,True,Best Western Crequi Lyon Part Dieu,"Hôtel 4 étoiles avec un bar/salon - Place Bellecour à 1,3 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,21366,8.399999618530273,True,Radisson Blu Hotel Lyon,"Hôtel 4 étoiles à proximité de Centre commercial de La Part-Dieu, en liaison directe avec un centre commercial et disposant d'un restaurant
"
Lyon,45.7578137,4.8320114,clear sky,27.22,19736876,9.600000381469727,True,Villa Maïa,"Hôtel de luxe avec une piscine couverte - Place Bellecour à 1,1 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,9625,8.600000381469727,True,Mercure Lyon Centre Saxe Lafayette,"Hôtel 4 étoiles avec une piscine couverte - Place Bellecour à 1,3 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,559078,8.600000381469727,True,Marriott Lyon Cité Internationale,"Hôtel 4 étoiles à proximité de Parc de la Tête d'or, en liaison directe avec le centre des congrès et disposant d'un restaurant
"
Lyon,45.7578137,4.8320114,clear sky,27.22,29137397,9.199999809265137,True,"Intercontinental Lyon Hotel Dieu, an IHG Hotel","Hôtel de luxe à proximité de Place Bellecour, en liaison directe avec un centre commercial et disposant d'un spa à soins complets
"
Lyon,45.7578137,4.8320114,clear sky,27.22,4387,8.199999809265137,True,ibis Lyon Gerland Musée des Confluences,"Hôtel au bord de l'eau avec un restaurant - Halle Tony Garnier à 0,3 km"
Lyon,45.7578137,4.8320114,clear sky,27.22,13326877,8.0,True,B&B Hotel Lyon Caluire Cité Internationale,Hôtel 3 étoiles proche de Parc de la Tête d'or 
Lyon,45.7578137,4.8320114,clear sky,27.22,68333399,8.600000381469727,True,Moxy Lyon Airport,"Hôtel qui accepte les animaux de compagnie à Colombier-Saugnieu, avec un restaurant et en liaison directe avec l'aéroport"
Lyon,45.7578137,4.8320114,clear sky,27.22,1165841,8.199999809265137,True,Le Beau Rivage,Hôtel 4 étoiles à Condrieu avec un restaurant et un bar/salon 
Lyon,45.7578137,4.8320114,clear sky,27.22,2867430,8.800000190734863,True,NH Lyon Airport,Hôtel 4 étoiles à Colombier-Saugnieu avec un spa et un restaurant 
Lyon,45.7578137,4.8320114,clear sky,27.22,1150086,8.199999809265137,True,Kyriad Lyon Sud - Givors,"Hôtel 3 étoiles avec un restaurant - Parc naturel régional du Pilat à 2,6 km"
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,557934,9.0,True,Le Mirage,Hôtel 4 étoiles à Bormes-les-Mimosas avec un restaurant et un bar en bord de piscine 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,41065821,8.800000190734863,True,Hôtel L'Eautel Toulon Port,"Hôtel 4 étoiles à proximité de Port de Toulon, en liaison directe avec une gare / une station de métro et disposant d'une piscine extérieure
"
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,9836548,9.399999618530273,True,Hôtel Villa Cosy,Hôtel de luxe à Saint-Tropez avec un spa et une piscine extérieure 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,1195083,7.0,True,SOWELL HÔTELS Saint Tropez,Hôtel 4 étoiles avec un restaurant - Port Grimaud à 2 km
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,2745181,8.399999618530273,True,Ibis Golfe de Saint Tropez,Hôtel au centre-ville à Cogolin avec un bar/salon 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,2425529,8.199999809265137,True,"Best Western Plus Hotel Hyeres Cote D'azur, Hyeres",Hôtel 4 étoiles dans le quartier de Centre-ville de Hyères avec un restaurant et un bar/salon 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,1600280,8.199999809265137,True,"Grand Hôtel Dauphiné, Boutique Hôtel & Suites","Hôtel 3 étoiles avec un spa proposant des soins complets - Theatre Liberte à 0,3 km"
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,10973637,7.199999809265137,True,SOWELL RÉSIDENCES Les Perles de Saint Tropez,Hôtel 4 étoiles avec un restaurant - Port Grimaud à 2 km
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,35503479,8.399999618530273,True,Hôtel l’Escalet-Storia Ramatuelle,Hôtel à Ramatuelle avec un restaurant et un bar en bord de piscine 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,17394545,9.399999618530273,True,Hôtel Escapade,Hôtel en bord de plage à Le Pradet avec une piscine extérieure et un restaurant
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,2522345,8.399999618530273,True,Le Chateau d'Argens,Hôtel au bord de l'eau à Les Arcs-sur-Argens avec un restaurant et un bar en bord de piscine 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,1086807,8.0,True,Pierre & Vacances Residence La Pinede,Résidence très pratique pour les familles non loin de Presqu'île de Giens 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,2690626,8.399999618530273,True,Athénopolis,Hôtel 3 étoiles à Grimaud avec un restaurant et un bar en bord de piscine 
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,7532372,8.0,True,Residence Pierre and Vacances Le Hameau de la Pinède,"Résidence 3 étoiles avec une plage privée dans les environs - Presqu'île de Giens à 0,1 km"
Bormes les Mimosas,43.1506968,6.3419285,clear sky,29.86,975607,7.199999809265137,True,Pierre & Vacances Résidence Les Parcs de Grimaud,"Résidence 3 étoiles près de la plage avec terrain de golf, près de Port Grimaud "
Cassis,43.2140359,5.5396318,broken clouds,28.0,16362821,8.600000381469727,True,Staycity Aparthotels Centre Vieux Port,Appart'hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 1 km
Cassis,43.2140359,5.5396318,broken clouds,28.0,16059888,7.800000190734863,True,Odalys City Marseille Le Dôme,Appartements au centre-ville avec kitchenettes dans le quartier de 4e arrondissement 
Cassis,43.2140359,5.5396318,broken clouds,28.0,3483616,7.800000190734863,True,Aparthotel Adagio Access Marseille Saint-Charles,Appart'hôtel au centre-ville non loin de Vieux-Port de Marseille 
Cassis,43.2140359,5.5396318,broken clouds,28.0,1646460,8.199999809265137,True,"Radisson Blu Hotel, Marseille Vieux Port","Hôtel 4 étoiles avec un restaurant - Théâtre National de La Criée à 0,1 km"
Cassis,43.2140359,5.5396318,broken clouds,28.0,12604650,8.399999618530273,True,Golden Tulip Marseille Euromed,"Hôtel 4 étoiles avec une piscine couverte - Grand Port Maritime de Marseille à 0,8 km"
Cassis,43.2140359,5.5396318,broken clouds,28.0,4100318,8.399999618530273,True,Best Western Plus Hotel La Joliette,"Hôtel 4 étoiles avec une piscine couverte - Vieux-Port de Marseille à 0,2 km"
Cassis,43.2140359,5.5396318,broken clouds,28.0,18258167,8.800000190734863,True,"Grand Hotel Des Sablettes Plage, Curio Collection By Hilton",Hôtel en bord de plage à La Seyne-sur-Mer avec 3 restaurants et un spa proposant des soins complets 
Cassis,43.2140359,5.5396318,broken clouds,28.0,41065821,8.800000190734863,True,Hôtel L'Eautel Toulon Port,"Hôtel 4 étoiles à proximité de Port de Toulon, en liaison directe avec une gare / une station de métro et disposant d'une piscine extérieure
"
Cassis,43.2140359,5.5396318,broken clouds,28.0,1661227,8.199999809265137,True,Golden Tulip Villa Massalia,"Hôtel 4 étoiles avec une piscine extérieure - Parc Borély à 0,3 km"
Cassis,43.2140359,5.5396318,broken clouds,28.0,70415014,8.600000381469727,True,Moxy La Ciotat,Hôtel 3 étoiles avec un bar/salon - Plage de La Ciotat à 2 km
Cassis,43.2140359,5.5396318,broken clouds,28.0,8959081,7.199999809265137,True,B&B Hotel Marseille Centre La Joliette,Hôtel au centre-ville non loin de Vieux-Port de Marseille 
Cassis,43.2140359,5.5396318,broken clouds,28.0,13351482,8.199999809265137,True,Kyriad Marseille Blancarde - Timone,"Hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 2,8 km"
Cassis,43.2140359,5.5396318,broken clouds,28.0,4313187,8.199999809265137,True,Aparthotel Adagio Marseille Timone,Appart'hôtel au centre-ville non loin de Stade Vélodrome 
Cassis,43.2140359,5.5396318,broken clouds,28.0,5637501,6.800000190734863,True,Appart'City Classic Marseille Euromed,Appart'hôtel 3 étoiles à quelques minutes de marche de Grand Port Maritime de Marseille 
Cassis,43.2140359,5.5396318,broken clouds,28.0,1600280,8.199999809265137,True,"Grand Hôtel Dauphiné, Boutique Hôtel & Suites","Hôtel 3 étoiles avec un spa proposant des soins complets - Theatre Liberte à 0,3 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,16362821,8.600000381469727,True,Staycity Aparthotels Centre Vieux Port,Appart'hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 1 km
Marseille,43.2961743,5.3699525,clear sky,28.75,16059888,7.800000190734863,True,Odalys City Marseille Le Dôme,Appartements au centre-ville avec kitchenettes dans le quartier de 4e arrondissement 
Marseille,43.2961743,5.3699525,clear sky,28.75,3483616,7.800000190734863,True,Aparthotel Adagio Access Marseille Saint-Charles,Appart'hôtel au centre-ville non loin de Vieux-Port de Marseille 
Marseille,43.2961743,5.3699525,clear sky,28.75,1646460,8.199999809265137,True,"Radisson Blu Hotel, Marseille Vieux Port","Hôtel 4 étoiles avec un restaurant - Théâtre National de La Criée à 0,1 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,12604650,8.399999618530273,True,Golden Tulip Marseille Euromed,"Hôtel 4 étoiles avec une piscine couverte - Grand Port Maritime de Marseille à 0,8 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,4100318,8.399999618530273,True,Best Western Plus Hotel La Joliette,"Hôtel 4 étoiles avec une piscine couverte - Vieux-Port de Marseille à 0,2 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,1661227,8.199999809265137,True,Golden Tulip Villa Massalia,"Hôtel 4 étoiles avec une piscine extérieure - Parc Borély à 0,3 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,8959081,7.199999809265137,True,B&B Hotel Marseille Centre La Joliette,Hôtel au centre-ville non loin de Vieux-Port de Marseille 
Marseille,43.2961743,5.3699525,clear sky,28.75,13351482,8.199999809265137,True,Kyriad Marseille Blancarde - Timone,"Hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 2,8 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,4313187,8.199999809265137,True,Aparthotel Adagio Marseille Timone,Appart'hôtel au centre-ville non loin de Stade Vélodrome 
Marseille,43.2961743,5.3699525,clear sky,28.75,5637501,6.800000190734863,True,Appart'City Classic Marseille Euromed,Appart'hôtel 3 étoiles à quelques minutes de marche de Grand Port Maritime de Marseille 
Marseille,43.2961743,5.3699525,clear sky,28.75,2524868,7.599999904632568,True,Hôtel Edmond Rostand,"Hôtel 3 étoiles avec un restaurant - Place Castellane à 0,4 km"
Marseille,43.2961743,5.3699525,clear sky,28.75,84167,8.399999618530273,True,Citadines Castellane Marseille,Appart'hôtel au centre-ville non loin de Vieux-Port de Marseille 
Marseille,43.2961743,5.3699525,clear sky,28.75,390984,8.0,True,Citadines Prado Chanot Marseille,"Appart'hôtel qui accepte les animaux de compagnie et en liaison directe avec le centre des congrès, non loin de Stade Vélodrome
"
Marseille,43.2961743,5.3699525,clear sky,28.75,19669311,8.800000190734863,True,NH Collection Marseille,"Hôtel 4 étoiles avec un restaurant - Vieux-Port de Marseille à 0,8 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,1199254,8.0,True,Hôtel Mount Ventùri - Restaurant Acampa,"Hôtel 4 étoiles avec un restaurant - Golf Sainte Victoire à 0,4 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,16362821,8.600000381469727,True,Staycity Aparthotels Centre Vieux Port,Appart'hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 1 km
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,16059888,7.800000190734863,True,Odalys City Marseille Le Dôme,Appartements au centre-ville avec kitchenettes dans le quartier de 4e arrondissement 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,3483616,7.800000190734863,True,Aparthotel Adagio Access Marseille Saint-Charles,Appart'hôtel au centre-ville non loin de Vieux-Port de Marseille 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,1646460,8.199999809265137,True,"Radisson Blu Hotel, Marseille Vieux Port","Hôtel 4 étoiles avec un restaurant - Théâtre National de La Criée à 0,1 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,12604650,8.399999618530273,True,Golden Tulip Marseille Euromed,"Hôtel 4 étoiles avec une piscine couverte - Grand Port Maritime de Marseille à 0,8 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,4100318,8.399999618530273,True,Best Western Plus Hotel La Joliette,"Hôtel 4 étoiles avec une piscine couverte - Vieux-Port de Marseille à 0,2 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,1661227,8.199999809265137,True,Golden Tulip Villa Massalia,"Hôtel 4 étoiles avec une piscine extérieure - Parc Borély à 0,3 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,70415014,8.600000381469727,True,Moxy La Ciotat,Hôtel 3 étoiles avec un bar/salon - Plage de La Ciotat à 2 km
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,8959081,7.199999809265137,True,B&B Hotel Marseille Centre La Joliette,Hôtel au centre-ville non loin de Vieux-Port de Marseille 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,3644050,7.400000095367432,True,Citotel Le Mirage,Hôtel 3 étoiles à Istres avec un bar en bord de piscine et un centre de conférence 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,1266238,8.399999618530273,True,"The Originals Boutique, Clair Hôtel, Martigues",Hôtel de style Art déco à Martigues avec un restaurant et un bar/salon 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,13351482,8.199999809265137,True,Kyriad Marseille Blancarde - Timone,"Hôtel 3 étoiles avec un bar/salon - Vieux-Port de Marseille à 2,8 km"
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,4313187,8.199999809265137,True,Aparthotel Adagio Marseille Timone,Appart'hôtel au centre-ville non loin de Stade Vélodrome 
Aix en Provence,43.5298424,5.4474738,broken clouds,29.55,2521313,8.0,True,Hôtel Ariane,Hôtel 3 étoiles à Fos-sur-Mer avec une piscine extérieure 
Avignon,43.9492493,4.8059012,clear sky,29.74,174874,9.399999618530273,True,Le Prieure,"Hôtel de luxe avec une piscine extérieure - Palais des Papes à 2,8 km"
Avignon,43.9492493,4.8059012,clear sky,29.74,21947180,8.600000381469727,True,"Grand Hôtel d’Orange, BW Signature Collection",Hôtel 4 étoiles à Orange avec une piscine extérieure et un restaurant 
Avignon,43.9492493,4.8059012,clear sky,29.74,1298419,8.199999809265137,True,Campanile Orange,"Hôtel 3 étoiles avec un restaurant - Théâtre antique d'Orange à 1,6 km"
Avignon,43.9492493,4.8059012,clear sky,29.74,11836793,8.399999618530273,True,B&B Hotel Orange,Hôtel 3 étoiles à Orange avec un restaurant 
Avignon,43.9492493,4.8059012,clear sky,29.74,1168939,8.399999618530273,True,Hôtel Belesso,Hôtel dans les montagnes à Fontvieille avec un restaurant et un bar/salon 
Avignon,43.9492493,4.8059012,clear sky,29.74,1104788,7.199999809265137,True,Les Vignes Blanches,Hôtel 3 étoiles à Beaucaire avec un restaurant et un bar/salon 
Avignon,43.9492493,4.8059012,clear sky,29.74,23631245,7.199999809265137,True,Prato Plage,Hôtel en bord de lac à Pernes-les-Fontaines avec une piscine extérieure 
Avignon,43.9492493,4.8059012,clear sky,29.74,8487337,9.0,True,Hôtel Mistral,Hôtel dans un parc régional à Mas-Blanc-des-Alpilles 
Avignon,43.9492493,4.8059012,clear sky,29.74,18123940,8.800000190734863,True,La Résidence - Arles,"Hôtel de luxe à Arles, dans le quartier historique "
Avignon,43.9492493,4.8059012,clear sky,29.74,2532551,8.0,True,Le Cheval Blanc,Hôtel au centre-ville à Arles avec un spa
Avignon,43.9492493,4.8059012,clear sky,29.74,4184690,8.600000381469727,True,Hôtel Le Ya'Tis,Hôtel 3 étoiles à Saint-Laurent-des-Arbres 
Avignon,43.9492493,4.8059012,clear sky,29.74,2684990,8.800000190734863,True,Du Musée,Hôtel 3 étoiles dans le quartier de Centre-ville d’Arles avec un bar/salon 
